product_id;product_name;category;sub_category;brand;price;discount;final_price;stock;rating;reviews_count;supplier;country;city;warehouse_id;delivery_time_days;return_rate;is_active;launch_year;weight_kg;volume_l;color;material;warranty_years;sales_last_month;sales_last_3_months;sales_last_year;profit_margin;cost_price;revenue_last_month;revenue_last_year;views;cart_additions;wishlist_additions;conversion_rate;avg_session_time;bounce_rate;seo_score;ad_spend;ad_clicks;ad_conversions;seasonality_index;restock_frequency_days;damaged_returns;customer_complaints;net_promoter_score;supplier_rating;shipping_cost;tax_rate;value_score;business_priority_score;product_name_upper;name_length;profit_abs;engagement_score;efficiency_score;segment;rank_score;forecast_sales;integrated_efficiency;integrated_rank_score
8522;Product_8522;Electronics;Home;BrandC;165.94;0.42;96.25;41;4.26;781;Supplier_20;India;London;1;12;0.26;1;2014;37.86;94.3;Red;Metal;5;791;1008;2648;0.35;133.37;8470.0;101640.0;89991;29797;17125;0.125;206.8;0.68;63;8185.13;3459;2224;0.86;5;28;112;6;4.34;23.59;0.18;0.5279434393072321;0.3383957641978504;PRODUCT_8522;12;-37.120000000000005;136913;11.195742414594722;Standard;0.4638965566385277;396.3;4.440046734499103;0.5437241379221331
8560;Product_8560;Electronics;Toys;BrandA;300.42;0.27;219.31;919;4.85;1367;Supplier_6;UK;New York;12;10;0.2;1;2011;42.55;49.95;White;Fabric;4;342;1951;2981;0.25;268.06;50002.68;600032.16;68061;1587;24179;0.178;133.11;0.6;86;7850.59;7122;3752;0.83;3;90;80;3;2.28;34.4;0.17;0.5663096477213588;0.4206416997953791;PRODUCT_8560;12;-48.75;93827;8.338176340948289;Standard;0.4731264416559432;613.8;4.279755642523977;0.5436977104626441
4724;Product_4724;Toys;Beauty;BrandB;716.39;0.03;694.9;774;4.62;3253;Supplier_45;China;Shanghai;18;14;0.04;0;2022;30.53;12.53;Blue;Metal;3;306;151;9600;0.3;523.34;230011.9;2760142.8;73935;26638;23343;0.036;141.19;0.24;73;6204.48;1511;531;0.65;52;4;134;-82;4.84;8.49;0.24;0.7114970694581746;0.6592931402969822;PRODUCT_4724;12;171.55999999999997;123916;8.223157773369465;Standard;0.4882412024962856;126.3;4.2107969877208875;0.5433424391098115
3435;Product_3435;Sports;Clothing;BrandC;697.23;0.07;648.42;7;4.53;2478;Supplier_14;Germany;Berlin;14;1;0.02;0;2023;17.02;84.98;Red;Plastic;0;256;1195;4500;0.28;355.37;72623.04;871476.48;97653;45447;8361;0.032;227.42;0.37;75;1256.83;1903;2312;1.18;48;81;78;50;3.99;45.15;0.14;0.6189827855104953;0.4493158332927064;PRODUCT_3435;12;293.04999999999995;151461;7.263678445475693;High_Margin;0.374136466033533;352.5;4.124708987612355;0.5431009006947585
4175;Product_4175;Home;Electronics;BrandB;773.78;0.46;417.84;293;4.53;1638;Supplier_18;India;Berlin;5;6;0.23;0;2011;19.6;13.57;Black;Fabric;3;307;632;8826;0.47;454.87;54737.04;656844.48;82355;36187;23932;0.178;99.47;0.7;93;6123.31;5350;3253;0.68;8;42;6;55;1.88;13.72;0.08;0.5732953661265329;0.415310512813054;PRODUCT_4175;12;-37.03000000000003;142474;14.371547517660405;Standard;0.5290629154849081;272.1;4.191920430462212;0.5430561033270328
7916;Product_7916;Home;Clothing;BrandE;347.72;0.13;302.52;709;4.28;3122;Supplier_36;India;Berlin;12;14;0.09;1;2012;41.63;66.79;White;Metal;5;758;2721;7717;0.4;184.29;140974.32;1691691.84;77041;29617;4015;0.18;16.3;0.68;97;6080.77;6701;4719;1.01;27;27;45;58;3.17;34.25;0.09;0.6154068609339207;0.5158159678708277;PRODUCT_7916;12;118.23;110673;13.397704710623556;Standard;0.5597012509979511;739.7;4.441687044209379;0.5427794075956289
709;Product_709;Toys;Sports;BrandC;558.97;0.39;340.97;160;4.59;383;Supplier_38;India;London;15;11;0.19;1;2011;25.96;65.77;Black;Metal;3;608;1572;2802;0.32;401.07;142184.49;1706213.88;38595;32397;5128;0.01;240.83;0.4;66;3431.22;1781;1524;1.03;59;39;76;99;4.64;40.52;0.16;0.564324103006659;0.5142645809147722;PRODUCT_709;11;-60.099999999999966;76120;9.51185545832842;Standard;0.5307606057618008;465.3;4.568609157064526;0.5423300786942571
9930;Product_9930;Beauty;Electronics;BrandC;678.8;0.22;529.46;642;4.57;2725;Supplier_6;China;Mumbai;9;11;0.14;1;2020;46.6;27.97;Red;Plastic;2;477;534;1568;0.42;490.91;227667.8;2732013.6;54343;8191;29518;0.022;258.97;0.76;55;288.28;8395;4882;0.74;58;92;157;-85;1.72;26.41;0.09;0.666329944160375;0.6410826478042;PRODUCT_9930;12;38.55000000000001;92052;12.102473758422873;Standard;0.5953831521624492;209.3;4.325989849922038;0.5422971822254162
1152;Product_1152;Beauty;Clothing;BrandC;267.96;0.08;246.52;696;4.58;204;Supplier_17;China;London;10;13;0.28;1;2022;16.57;64.83;Green;Fabric;4;773;2521;8543;0.19;240.04;120794.8;1449537.6;35709;31179;1331;0.197;181.02;0.83;78;8010.74;139;798;1.16;29;75;187;72;3.09;3.24;0.16;0.5397090475591257;0.4822045783052505;PRODUCT_1152;12;6.480000000000018;68219;6.928472819744144;Popular;0.4841169993967166;775.5;4.667256994416148;0.5422373596197525
5405;Product_5405;Electronics;Toys;BrandE;370.66;0.39;226.1;397;4.49;4930;Supplier_3;Germany;Berlin;4;14;0.22;0;2023;22.07;84.87;Red;Plastic;0;667;258;6035;0.14;321.42;99257.9;1191094.8;59059;787;25533;0.079;94.61;0.54;91;8508.07;5787;2474;0.58;35;39;76;-29;1.55;8.43;0.19;0.5610496925537234;0.460564214950276;PRODUCT_5405;12;-95.32000000000002;85379;4.411594594010062;Standard;0.3817618270520058;150.4;4.400380400893349;0.5421772386188535
3477;Product_3477;Toys;Electronics;BrandD;211.15;0.5;105.58;332;4.52;856;Supplier_18;India;New York;20;9;0.13;0;2022;22.38;22.66;Green;Wood;2;602;1037;2792;0.21;121.64;34524.66;414295.92;79130;20131;20486;0.085;282.8;0.59;70;4587.47;5555;641;1.22;19;0;0;-76;3.03;44.06;0.1;0.5489952691783136;0.3846811448594105;PRODUCT_3477;12;-16.060000000000002;119747;6.593219286399786;Standard;0.3999504282885296;418.7;4.419647707706418;0.5420381315606098
7555;Product_7555;Toys;Electronics;BrandC;503.14;0.45;276.73;193;4.01;3439;Supplier_33;UK;Mumbai;1;7;0.03;0;2017;14.5;45.89;Green;Plastic;5;878;579;6087;0.12;411.5;68352.31;820227.72;83316;28809;20469;0.087;220.04;0.27;55;3011.02;4644;149;0.85;39;15;132;2;3.95;2.98;0.22;0.5451021258049878;0.4015047186553264;PRODUCT_7555;12;-134.76999999999998;132594;3.545741055236758;Standard;0.2728009365900595;217.8;4.384669943518835;0.541843576106112
494;Product_494;Clothing;Beauty;BrandA;454.72;0.31;313.76;866;4.28;4764;Supplier_31;China;Shanghai;6;12;0.01;1;2012;21.45;31.04;Blue;Wood;1;908;2499;3221;0.37;338.67;129269.12;1551229.44;41509;13679;26671;0.05;226.69;0.36;93;1215.39;6103;3046;0.83;12;37;90;73;2.63;47.59;0.19;0.5344588711945925;0.4782471606355729;PRODUCT_494;11;-24.910000000000025;81859;11.32743117569643;Standard;0.5465340420060913;645.4;4.5028466358063355;0.5417921033781921
8966;Product_8966;Beauty;Toys;BrandE;558.19;0.16;468.88;685;4.33;580;Supplier_21;India;Berlin;1;6;0.15;0;2022;47.51;30.82;Black;Metal;0;566;854;9984;0.09;405.86;218966.96;2627603.52;84741;35293;6147;0.074;140.68;0.31;73;9196.75;470;1034;1.12;59;28;118;93;1.53;9.81;0.06;0.7005959120822969;0.6318877219322943;PRODUCT_8966;12;63.01999999999998;126181;2.653680034191745;Standard;0.3301903742088503;279.5;4.351439882735363;0.5416545104890046
4834;Product_4834;Clothing;Toys;BrandD;927.43;0.03;899.61;943;4.22;4830;Supplier_3;India;Shanghai;12;8;0.06;1;2017;38.27;99.35;White;Wood;5;681;2515;9636;0.18;593.88;247392.75;2968713.0;50319;30979;1808;0.118;164.29;0.67;77;7275.01;8327;4112;1.46;15;16;134;-77;4.52;29.47;0.21;0.6469187191963132;0.6436454274301447;PRODUCT_4834;12;305.73;83106;5.541269206413444;Standard;0.4011646457668958;608.4;4.421142291007573;0.5415143265804107
8433;Product_8433;Home;Home;BrandA;884.41;0.48;459.89;103;4.45;3131;Supplier_1;Germany;Shanghai;12;8;0.16;0;2022;26.26;87.97;Red;Wood;4;675;923;2211;0.09;465.51;182576.33;2190915.96;20078;6660;11387;0.175;252.99;0.27;70;4708.72;8518;4457;1.0;48;40;186;38;2.63;10.96;0.2;0.5501550376809566;0.5502551776444613;PRODUCT_8433;12;-5.6200000000000045;38125;3.066439009172369;Standard;0.3743107880279199;275.1;4.452818499467888;0.5409383795972655
7363;Product_7363;Home;Home;BrandE;549.44;0.43;313.18;234;4.43;4239;Supplier_14;USA;Shanghai;7;12;0.03;0;2016;8.43;90.29;Red;Metal;1;631;1069;3630;0.1;325.01;60130.56;721566.72;58756;8599;10950;0.031;106.22;0.69;77;9707.75;7281;4220;1.2;14;63;101;-63;4.89;28.18;0.14;0.5226397159549134;0.4022350060124168;PRODUCT_7363;12;-11.829999999999984;78305;2.9454205996568765;Standard;0.3124689798941161;326.1;4.38082595985086;0.5409099805619745
483;Product_483;Electronics;Beauty;BrandE;140.11;0.4;84.07;807;4.71;2173;Supplier_30;India;Mumbai;19;7;0.26;1;2015;42.2;34.09;White;Metal;5;453;507;1271;0.43;101.48;11181.31;134175.72;81542;37280;25967;0.109;250.95;0.81;85;2197.82;4072;4920;1.42;39;43;15;-19;1.47;2.61;0.2;0.5493298924376959;0.3658888072797105;PRODUCT_483;11;-17.41000000000001;144789;13.741599321009195;Standard;0.5679532406563824;323.3;4.422676420606253;0.5402950717831891
3564;Product_3564;Clothing;Beauty;BrandE;577.01;0.21;455.84;56;4.55;3445;Supplier_39;USA;Mumbai;13;14;0.21;0;2025;9.06;47.75;Red;Metal;1;541;872;5209;0.06;332.39;79772.0;957264.0;53650;22585;23144;0.157;65.36;0.39;91;5473.2;3891;4703;0.97;51;66;81;24;4.39;31.84;0.14;0.5385937257118029;0.4341125792797711;PRODUCT_3564;12;123.45;99379;1.988429014480728;Standard;0.3088688834903095;352.7;4.422300249597294;0.5401039047017313
1424;Product_1424;Home;Electronics;BrandC;986.13;0.14;848.07;441;4.35;3518;Supplier_31;India;London;2;1;0.27;0;2011;2.99;13.75;White;Metal;4;379;419;1472;0.24;569.61;252724.86;3032698.32;77659;44741;10457;0.171;265.93;0.18;88;5978.21;8031;1765;1.37;5;8;96;-67;4.54;33.72;0.23;0.7165045537224791;0.6757726708916137;PRODUCT_1424;12;278.46000000000004;132857;7.262001920560792;Standard;0.415492843178951;165.9;4.231292750692211;0.5400726045992442
4708;Product_4708;Clothing;Clothing;BrandC;554.03;0.31;382.28;575;4.34;195;Supplier_36;Germany;Berlin;14;4;0.11;1;2020;48.18;98.69;Red;Fabric;1;643;2484;1679;0.34;329.76;78367.4;940408.8;69395;32332;24876;0.123;286.89;0.15;79;5038.0;5292;701;1.13;23;77;53;-12;1.53;15.16;0.22;0.5521036707396006;0.4281714607884623;PRODUCT_4708;12;52.51999999999998;126603;10.717615797789056;Standard;0.4724715207405593;665.2;4.416261996385973;0.5400468743526496
7387;Product_7387;Electronics;Clothing;BrandC;649.19;0.08;597.25;763;4.19;307;Supplier_21;Germany;Berlin;2;2;0.09;1;2011;14.78;98.73;Black;Fabric;3;589;310;1332;0.27;398.08;42404.75;508857.0;93278;48004;331;0.055;226.88;0.73;84;8009.91;5394;43;0.77;1;57;125;-3;1.52;10.65;0.14;0.5575423649733593;0.382988508131889;PRODUCT_7387;12;199.17;141613;7.614813420424413;Standard;0.3462047937946423;129.5;4.330975749895736;0.539825808509643
6867;Product_6867;Sports;Beauty;BrandC;209.55;0.43;119.44;714;4.97;4654;Supplier_30;UK;Mumbai;10;7;0.17;1;2015;12.7;81.69;Green;Plastic;2;296;837;5726;0.21;156.53;8719.12;104629.44;63643;32106;15262;0.153;190.08;0.87;84;1286.97;7320;3307;1.35;34;59;66;23;1.08;35.42;0.09;0.5322496662783708;0.3683703623832774;PRODUCT_6867;12;-37.09;111011;6.851758112958438;Standard;0.4461228715430201;448.9;4.36638690514162;0.5397271558879199
9790;Product_9790;Electronics;Electronics;BrandB;521.01;0.45;286.56;895;4.92;530;Supplier_19;Germany;Shanghai;1;13;0.27;1;2024;20.55;85.08;Black;Wood;0;191;1718;7090;0.36;385.57;12895.2;154742.4;63275;10968;21455;0.162;190.6;0.51;93;3484.13;8793;180;0.79;2;61;139;-1;2.83;29.31;0.12;0.5310360766089925;0.3707457824771175;PRODUCT_9790;12;-99.01;95698;10.820632083011173;High_Margin;0.5086306611028956;582.4;4.105665869079781;0.5395514041070542
597;Product_597;Beauty;Toys;BrandA;658.92;0.45;362.41;587;4.82;3508;Supplier_49;China;Mumbai;11;13;0.11;0;2022;22.12;61.45;White;Metal;0;132;1363;813;0.37;375.22;28630.39;343564.68;76795;17734;15119;0.061;84.32;0.16;89;3314.98;5412;3932;0.72;38;6;130;31;3.42;34.06;0.2;0.5633527556854175;0.3942988937351743;PRODUCT_597;11;-12.810000000000002;109648;9.253457002022186;High_Margin;0.4558453200096035;404.5;3.9303249498107404;0.5390609351052913
2533;Product_2533;Electronics;Sports;BrandE;778.62;0.21;615.11;615;4.32;2586;Supplier_5;UK;Berlin;4;14;0.23;0;2020;44.82;0.94;Red;Metal;5;715;1288;982;0.06;632.57;259576.42;3114917.04;40476;43312;12010;0.091;109.59;0.47;85;9921.22;537;4970;1.02;44;68;19;-58;2.79;14.72;0.21;0.6455066835253506;0.6610492499554347;PRODUCT_2533;12;-17.460000000000036;95798;1.8589526081103331;Standard;0.3546108821135523;365.7;4.571485309199517;0.5388156959368917
2457;Product_2457;Sports;Home;BrandE;636.47;0.27;464.62;168;4.63;3924;Supplier_27;USA;Mumbai;12;5;0.14;1;2013;38.85;39.6;White;Fabric;1;273;2230;9849;0.14;399.27;142638.34;1711660.08;82583;45781;3156;0.025;45.75;0.5;52;1367.07;4201;661;1.38;52;24;114;40;2.67;4.08;0.18;0.6558961235644178;0.543851268381075;PRODUCT_2457;12;65.35000000000002;131520;3.729390379524766;Standard;0.3448473590037414;568.2;4.208123940325956;0.5387597038424685
9606;Product_9606;Electronics;Electronics;BrandD;768.2;0.05;729.79;61;4.88;2335;Supplier_18;China;London;2;13;0.12;1;2013;3.27;21.32;Red;Fabric;2;174;1933;8458;0.33;399.9;77357.74;928292.88;50965;48673;8399;0.195;247.3;0.53;80;9974.21;6544;1819;0.72;60;42;59;15;3.17;40.84;0.12;0.5575864933608451;0.4502704290151286;PRODUCT_9606;12;329.89;108037;9.93925874222568;High_Margin;0.5003234623244561;576.5;4.208919981642397;0.5383460899638475
5346;Product_5346;Clothing;Beauty;BrandA;519.07;0.48;269.92;156;4.83;2628;Supplier_31;China;Berlin;1;2;0.04;1;2022;5.67;99.15;White;Wood;5;374;896;9381;0.34;398.22;81245.92;974951.04;44107;24456;921;0.118;291.23;0.11;82;7201.38;5951;3567;0.61;28;24;126;22;4.87;20.64;0.17;0.5431481129377742;0.44835166977429;PRODUCT_5346;12;-128.3;69484;10.881715274390745;Standard;0.5460207295829327;372.0;4.413664372797759;0.537452904424062
6286;Product_6286;Beauty;Toys;BrandA;941.79;0.03;913.54;67;4.33;2691;Supplier_14;UK;New York;16;13;0.21;0;2012;48.16;79.02;Blue;Metal;3;389;720;2468;0.46;829.77;250309.96;3003719.52;80983;33632;11362;0.144;12.1;0.55;92;3602.2;1501;1216;1.32;31;26;189;-19;4.25;17.11;0.15;0.7195165845023856;0.6731355732204525;PRODUCT_6286;12;83.76999999999998;125977;13.594576509784636;Standard;0.5579851854460192;225.9;4.201518103179453;0.5367369687030039
4624;Product_4624;Toys;Clothing;BrandE;963.59;0.08;886.5;608;4.56;4782;Supplier_7;China;Shanghai;20;4;0.28;1;2022;11.21;86.58;White;Metal;3;581;21;5430;0.09;797.92;230490.0;2765880.0;11007;28812;17919;0.2;285.36;0.36;90;8505.74;1914;291;0.96;18;38;37;-79;2.41;35.05;0.16;0.5812254652631222;0.6183542620329359;PRODUCT_4624;12;88.58000000000004;57738;3.135359366098778;Standard;0.4032475043383802;94.6;4.894109574568182;0.5364134028054556
8;Product_8;Beauty;Beauty;BrandB;477.75;0.1;429.98;271;4.09;2295;Supplier_50;India;Mumbai;15;9;0.24;0;2014;14.61;25.23;Blue;Plastic;5;785;2806;3538;0.37;324.35;181881.54;2182578.48;86830;26757;19441;0.153;222.34;0.82;97;7374.66;1877;4586;1.28;26;82;144;-22;1.63;4.75;0.09;0.6542930113749159;0.5663080419665636;PRODUCT_8;9;105.63;133028;11.632738888222535;Standard;0.4994058490936855;728.1;4.364413489746069;0.5363020942818298
7121;Product_7121;Clothing;Home;BrandC;987.23;0.13;858.89;195;4.89;3934;Supplier_20;India;Shanghai;19;11;0.26;0;2012;19.09;29.76;Green;Fabric;0;109;2880;502;0.12;884.06;274844.8;3298137.6;41316;45371;5412;0.125;88.82;0.54;82;6231.23;9312;441;1.32;10;89;77;-33;1.74;42.77;0.15;0.7056658041015689;0.7192253038624499;PRODUCT_7121;12;-25.16999999999996;92099;3.103022113477864;Standard;0.4157650828779067;712.9;4.055821345658626;0.5360888820476285
6913;Product_6913;Home;Sports;BrandE;794.48;0.28;572.03;424;4.89;1527;Supplier_20;USA;Mumbai;14;10;0.26;1;2025;37.59;96.64;Red;Fabric;1;259;938;1029;0.08;602.89;86376.53;1036518.36;31230;2567;19696;0.118;213.46;0.31;53;8629.44;5692;4256;1.02;20;29;42;75;1.24;3.68;0.13;0.5265179154357646;0.451585418198765;PRODUCT_6913;12;-30.860000000000014;53493;2.43202861523156;Standard;0.3521601042177804;324.5;4.196711973571757;0.535831237575475
2990;Product_2990;Home;Clothing;BrandB;978.45;0.15;831.68;857;4.36;3745;Supplier_11;UK;Shanghai;11;6;0.11;0;2019;49.69;76.75;Blue;Plastic;5;484;2120;3404;0.31;557.16;273622.72;3283472.64;56374;35180;23014;0.192;194.18;0.73;75;6168.09;3427;483;1.47;12;97;25;9;3.63;23.03;0.12;0.6923554984990066;0.6926452549185957;PRODUCT_2990;12;274.52;114568;9.963326804061396;Standard;0.5044808733298021;541.9;4.342468865631034;0.5357176196651964
3281;Product_3281;Electronics;Toys;BrandB;642.51;0.12;565.41;712;4.85;4596;Supplier_22;USA;London;18;9;0.04;0;2017;13.77;48.97;Blue;Metal;3;144;1489;1263;0.42;529.77;57106.41;685276.92;69802;6971;24288;0.14;177.27;0.48;84;917.18;202;2040;0.92;9;71;133;-80;1.68;23.16;0.2;0.5757841617060536;0.4315461856994307;PRODUCT_3281;12;35.639999999999986;101061;11.556871561974209;High_Margin;0.5236794399978837;456.0;3.95066713669202;0.5355027553933751
3880;Product_3880;Electronics;Clothing;BrandC;812.58;0.21;641.94;474;4.3;1948;Supplier_36;Germany;New York;1;6;0.07;1;2018;3.37;84.74;Red;Plastic;2;509;609;2385;0.49;680.11;302353.74;3628244.88;74766;13656;2350;0.178;277.35;0.57;87;8940.03;7351;738;1.24;14;74;76;73;4.89;47.3;0.21;0.7485796134952677;0.7397197629714602;PRODUCT_3880;12;-38.16999999999996;90772;15.474094204126375;Standard;0.6306154917873052;214.5;4.250294263804722;0.5353829394219198
8374;Product_8374;Clothing;Home;BrandD;549.16;0.08;505.23;355;4.95;1631;Supplier_16;India;Mumbai;7;11;0.14;0;2021;47.84;65.97;Blue;Wood;2;470;2270;7896;0.42;465.93;172283.43;2067401.16;5768;13862;233;0.061;183.98;0.25;56;104.12;5342;2205;0.74;49;95;164;-93;1.08;3.34;0.11;0.5528486896225563;0.5593817037607743;PRODUCT_8374;12;39.30000000000001;19863;13.5765029260852;Standard;0.6907960970089428;637.4;4.922595110006013;0.5352907958098826
4799;Product_4799;Beauty;Sports;BrandD;429.73;0.08;395.35;667;4.77;4863;Supplier_35;China;Mumbai;6;1;0.17;1;2019;45.87;43.89;Red;Fabric;4;432;1809;6897;0.31;304.89;172372.6;2068471.2;49418;6631;15460;0.096;299.99;0.87;62;3383.33;5342;2696;0.86;31;31;146;9;1.03;28.85;0.18;0.6258370014237484;0.5741793976964821;PRODUCT_4799;12;90.46000000000004;71509;9.838572666723422;Standard;0.5557111897095568;544.4;4.363131466610765;0.5352297704123707
3280;Product_3280;Beauty;Sports;BrandA;388.45;0.39;236.95;699;4.32;907;Supplier_6;Germany;Mumbai;18;10;0.09;0;2013;34.23;83.52;Red;Fabric;1;583;2189;3713;0.15;305.23;94069.15;1128829.8;94075;40568;18499;0.13;216.76;0.14;87;8105.31;7870;1015;0.82;45;43;84;-52;1.13;5.92;0.18;0.613115491700184;0.4634951630448664;PRODUCT_3280;12;-68.28000000000003;153142;4.664296295666141;Standard;0.326084457401771;589.8;4.362206473386406;0.5347693338387672
2151;Product_2151;Beauty;Beauty;BrandE;946.94;0.4;568.16;748;4.69;3972;Supplier_24;UK;Berlin;12;1;0.22;0;2015;18.29;35.97;Black;Fabric;5;421;1099;5129;0.19;610.74;183515.68;2202188.16;19834;4947;19370;0.145;181.11;0.87;73;2762.6;3472;3956;1.1;10;91;160;35;4.99;24.85;0.2;0.5696593055802668;0.5667725406807568;PRODUCT_2151;12;-42.58000000000004;44151;6.167776349461427;Standard;0.4544606295659479;314.3;4.343886163125749;0.5347260326491428
5393;Product_5393;Clothing;Clothing;BrandA;692.31;0.26;512.31;600;4.99;3029;Supplier_18;India;Mumbai;2;12;0.17;0;2014;33.29;80.09;Blue;Wood;1;81;1820;5950;0.18;472.16;212096.34;2545156.08;55088;22660;25285;0.111;250.89;0.36;78;9606.01;5091;1896;0.83;27;88;138;29;3.44;7.8;0.23;0.6882856513738269;0.6467970721115929;PRODUCT_5393;12;40.14999999999992;103033;4.397466018188848;Standard;0.4439248873345565;515.6;3.84095606951273;0.5346093575952912
5416;Product_5416;Sports;Sports;BrandB;152.66;0.32;103.81;848;4.71;2457;Supplier_23;USA;Berlin;14;10;0.26;1;2011;30.44;99.85;White;Plastic;2;577;1903;7476;0.39;85.3;37786.84;453442.08;55887;36556;7923;0.078;290.72;0.66;93;7080.28;3396;1435;0.85;35;54;121;16;4.7;30.84;0.13;0.5204539419274599;0.3874210446061336;PRODUCT_5416;12;18.510000000000005;100366;12.593089536034704;Standard;0.5766903462640449;587.0;4.558650668659926;0.5341735616236759
3173;Product_3173;Home;Sports;BrandD;636.18;0.41;375.35;920;4.85;59;Supplier_2;UK;Shanghai;17;8;0.2;0;2011;49.44;60.78;Red;Fabric;0;336;1857;1082;0.27;560.68;87456.55;1049478.6;36278;42280;13988;0.093;292.29;0.43;94;1528.48;8802;2621;1.46;21;95;196;13;4.71;9.22;0.1;0.5343264262261965;0.4535537026345703;PRODUCT_3173;12;-185.32999999999996;92546;8.330188666844984;Standard;0.4910326975878616;535.8;4.501122096557946;0.5341707472396184
6474;Product_6474;Toys;Sports;BrandD;221.94;0.43;126.51;470;4.22;3137;Supplier_3;China;Shanghai;3;9;0.08;1;2011;10.6;20.77;Red;Fabric;1;813;2061;8934;0.49;195.1;22392.27;268707.24;82725;32618;25926;0.076;67.11;0.31;61;2359.76;5413;1521;0.88;36;23;187;-93;3.06;29.0;0.12;0.5219526848145166;0.3507991347791548;PRODUCT_6474;12;-68.58999999999999;141269;14.911545481826376;Standard;0.5520797905859557;592.1;4.447643016150185;0.5341137959607081
2313;Product_2313;Beauty;Clothing;BrandC;491.72;0.1;442.55;552;4.72;2176;Supplier_44;USA;New York;19;4;0.13;1;2011;34.61;89.96;Blue;Metal;0;577;746;8566;0.39;292.5;207113.4;2485360.8;25956;33559;5263;0.061;259.98;0.56;87;9622.02;7946;817;1.16;29;9;160;68;2.82;11.09;0.1;0.604209803833513;0.6051191031135409;PRODUCT_2313;12;150.05;64778;12.42081249567669;Standard;0.6434074006978354;286.4;4.690413304596397;0.5340660451655798
6499;Product_6499;Beauty;Electronics;BrandB;343.12;0.45;188.72;347;4.55;3961;Supplier_31;China;New York;16;2;0.25;0;2018;16.51;16.61;Red;Metal;1;658;714;5068;0.38;280.07;82470.64;989647.68;49700;13645;19707;0.139;197.94;0.22;79;6190.84;1792;3063;1.42;8;44;191;-86;2.05;18.64;0.17;0.5329688416080434;0.4354878418147904;PRODUCT_6499;12;-91.35;83052;12.782383068925355;Standard;0.5708382987884988;307.2;4.471198870541445;0.533710215441172
6577;Product_6577;Clothing;Home;BrandE;270.76;0.48;140.8;249;4.79;1272;Supplier_16;USA;Berlin;18;14;0.3;1;2011;1.7;27.35;White;Metal;3;266;2736;7379;0.23;193.78;67584.0;811008.0;87627;47573;27210;0.07;240.73;0.32;66;7807.07;9211;3362;1.44;29;83;71;29;4.42;13.66;0.18;0.615477350316792;0.4529453192515349;PRODUCT_6577;12;-52.97999999999999;162410;6.586354876246724;Standard;0.418254866304842;751.6;4.259480151960646;0.5333039818616451
8429;Product_8429;Beauty;Sports;BrandE;619.71;0.09;563.94;559;4.07;2744;Supplier_3;USA;Mumbai;8;14;0.03;0;2020;46.56;3.39;White;Metal;5;843;2658;3855;0.19;345.36;217680.84;2612170.08;66320;16654;24433;0.159;106.65;0.25;83;6382.85;6529;4007;0.81;48;87;145;-10;2.58;32.05;0.07;0.641863543574861;0.6024083741425672;PRODUCT_8429;12;218.58000000000004;107407;6.039100842598352;Standard;0.3938839583506298;657.8;4.373484158272642;0.5331762483504241
2607;Product_2607;Electronics;Electronics;BrandC;516.85;0.11;460.0;327;4.65;1985;Supplier_2;China;London;10;10;0.17;1;2019;8.23;10.72;Red;Fabric;2;327;1127;8419;0.08;360.37;179860.0;2158320.0;77295;29046;10136;0.133;58.8;0.28;55;5268.04;1210;4900;1.29;12;12;74;37;2.05;41.75;0.17;0.678314982778667;0.5936203567563572;PRODUCT_2607;12;99.63;116477;2.441616203607316;Standard;0.342221060788059;382.8;4.252361663031516;0.5329221033854641
1253;Product_1253;Clothing;Sports;BrandD;174.68;0.15;148.48;878;4.54;3740;Supplier_17;UK;New York;6;13;0.03;1;2011;22.55;39.57;White;Plastic;3;725;482;264;0.48;140.74;40535.04;486420.48;53226;41549;14991;0.197;233.2;0.28;59;517.53;8649;4388;1.29;2;98;123;37;2.74;43.6;0.08;0.5038492484092821;0.3787586107180111;PRODUCT_1253;12;7.739999999999981;109766;17.183640023790513;Popular;0.6552307531629049;356.7;4.607142953361625;0.5328618135059598
3807;Product_3807;Beauty;Home;BrandA;669.12;0.3;468.38;187;4.69;2176;Supplier_24;India;London;8;6;0.22;1;2015;28.92;18.79;Green;Plastic;4;176;2622;2591;0.05;423.88;167211.66;2006539.92;84722;21120;27031;0.037;116.18;0.44;79;8745.17;536;1106;1.45;34;14;199;32;2.77;49.37;0.22;0.6857023446999722;0.5830817710238858;PRODUCT_3807;12;44.5;132873;1.2587179754432396;Standard;0.2921995705512056;653.2;3.996317072982791;0.5327703537203139
8234;Product_8234;Clothing;Sports;BrandE;321.62;0.39;196.19;180;4.13;2843;Supplier_38;USA;Berlin;18;8;0.09;0;2011;19.02;44.75;Red;Fabric;1;928;2924;3419;0.49;261.26;80045.52;960546.24;67026;13822;968;0.093;298.38;0.55;77;6127.8;8655;4435;0.86;42;8;136;99;3.62;40.13;0.09;0.5319804530548224;0.4156390195095485;PRODUCT_8234;12;-65.07;81816;15.116393139228157;Standard;0.5782933893198665;735.2;4.42688719200153;0.5323100041880153
